time,data
1590394572.053244,55
1590394572.054314,55
1590394572.056170,55
1590394572.057636,55
1590394572.059105,55
1590394572.061047,55
1590394572.062535,55
1590394572.063989,55
1590394572.065956,55
1590394572.067138,55
1590394572.068893,55
1590394572.070098,55
1590394572.071818,55
1590394572.073748,55
1590394572.075242,55
1590394572.076679,55
1590394572.077739,55
1590394572.079608,55
1590394572.080672,55
1590394572.086217,55
1590394572.086354,55
1590394572.086600,55
1590394572.086804,55
1590394572.087284,55
1590394572.088669,55
1590394572.090412,55
1590394572.091484,55
1590394572.093370,55
1590394572.093969,64
1590394572.095306,64
1590394572.096713,64
1590394572.098138,64
1590394572.107253,64
1590394572.107362,64
1590394572.108748,64
1590394572.109197,64
1590394572.109290,64
1590394572.110115,64
1590394572.111650,64
1590394572.115553,64
1590394572.117214,64
1590394572.118765,64
1590394572.120184,64
1590394572.121591,64
1590394572.123065,64
1590394572.124389,64
1590394572.125589,64
1590394572.127054,64
1590394572.128447,64
1590394572.129468,64
1590394572.130855,64
1590394572.132307,64
1590394572.133387,64
1590394572.134980,64
1590394572.137170,64
1590394572.138253,64
1590394572.140163,64
1590394572.141595,64
1590394572.143907,64
1590394572.144392,71
1590394572.145966,71
1590394572.147917,71
1590394572.148985,71
1590394572.150069,71
1590394572.151809,71
1590394572.152880,71
1590394572.154303,71
1590394572.155724,71
1590394572.157670,71
1590394572.159292,71
1590394572.160639,71
1590394572.162105,71
1590394572.163159,71
1590394572.164516,71
1590394572.166002,71
1590394572.167082,71
1590394572.168950,71
1590394572.170886,71
1590394572.171932,71
1590394572.173284,71
1590394572.174357,71
1590394572.175422,71
1590394572.176722,71
1590394572.178222,71
1590394572.179707,71
1590394572.181184,71
1590394572.182177,71
1590394572.183546,71
1590394572.184995,71
1590394572.187469,71
1590394572.188938,71
1590394572.190039,71
1590394572.191899,71
1590394572.193932,71
1590394572.194783,77
1590394572.199740,77
1590394572.199854,77
1590394572.200158,77
1590394572.200442,77
1590394572.201615,77
1590394572.203086,77
1590394572.204537,77
1590394572.205599,77
1590394572.206973,77
1590394572.208430,77
1590394572.209522,77
1590394572.210904,77
1590394572.212337,77
1590394572.213813,77
1590394572.215264,77
1590394572.217205,77
1590394572.218263,77
1590394572.220201,77
1590394572.221249,77
1590394572.222309,77
1590394572.224085,77
1590394572.225509,77
1590394572.226981,77
1590394572.228944,77
1590394572.230042,77
1590394572.231852,77
1590394572.233809,77
1590394572.235168,77
1590394572.236778,77
1590394572.238713,77
1590394572.240203,77
1590394572.241815,77
1590394572.244173,77
1590394572.244658,79
1590394572.246087,79
1590394572.247469,79
1590394572.249452,79
1590394572.250562,79
1590394572.251883,79
1590394572.253325,79
1590394572.254798,79
1590394572.256385,79
1590394572.257710,79
1590394572.259188,79
1590394572.261127,79
1590394572.262617,79
1590394572.264094,79
1590394572.265552,79
1590394572.266990,79
1590394572.268071,79
1590394572.269478,79
1590394572.270918,79
1590394572.272868,79
1590394572.274058,79
1590394572.275299,79
1590394572.276755,79
1590394572.278015,79
1590394572.279679,79
1590394572.281617,79
1590394572.283575,79
1590394572.285044,79
1590394572.286505,79
1590394572.287569,79
1590394572.289481,79
1590394572.290941,79
1590394572.292503,79
1590394572.294952,79
1590394572.296285,79
1590394572.298300,79
1590394572.299319,79
1590394572.300668,79
1590394572.302132,79
1590394572.303603,79
1590394572.305043,79
1590394572.307012,79
1590394572.308067,79
1590394572.309510,79
1590394572.310930,79
1590394572.312411,79
1590394572.313484,79
1590394572.314907,79
1590394572.316285,79
1590394572.317730,79
1590394572.319704,79
1590394572.321645,79
1590394572.323121,79
1590394572.324582,79
1590394572.325630,79
1590394572.327023,79
1590394572.328503,79
1590394572.335682,79
1590394572.335795,79
1590394572.336103,79
1590394572.336230,79
1590394572.336595,79
1590394572.337816,79
1590394572.339220,79
1590394572.340309,79
1590394572.342198,79
1590394572.344085,79
1590394572.348328,76
1590394572.348448,76
1590394572.348943,76
1590394572.352060,76
1590394572.352163,76
1590394572.353106,76
1590394572.354093,76
1590394572.355322,76
1590394572.356775,76
1590394572.357883,76
1590394572.358929,76
1590394572.360215,76
1590394572.361666,76
1590394572.363675,76
1590394572.365097,76
1590394572.366791,76
1590394572.368018,76
1590394572.369524,76
1590394572.370608,76
1590394572.371922,76
1590394572.374368,76
1590394572.376079,76
1590394572.377356,76
1590394572.378377,76
1590394572.380216,76
1590394572.381728,76
1590394572.383131,76
1590394572.384597,76
1590394572.386075,76
1590394572.387129,76
1590394572.389019,76
1590394572.390744,76
1590394572.391965,76
1590394572.393003,76
1590394572.394076,76
1590394572.395480,70
1590394572.396836,70
1590394572.397992,70
1590394572.399729,70
1590394572.401685,70
1590394572.403178,70
1590394572.404617,70
1590394572.405690,70
1590394572.407527,70
1590394572.408616,70
1590394572.410205,70
1590394572.411463,70
1590394572.412925,70
1590394572.414378,70
1590394572.415509,70
1590394572.416811,70
1590394572.418292,70
1590394572.420226,70
1590394572.421687,70
1590394572.423144,70
1590394572.424638,70
1590394572.426083,70
1590394572.427559,70
1590394572.429012,70
1590394572.430100,70
1590394572.431928,70
1590394572.433878,70
1590394572.435419,70
1590394572.436813,70
1590394572.438883,70
1590394572.440283,70
1590394572.442240,70
1590394572.447701,70
1590394572.447814,70
1590394572.448064,62
1590394572.448332,62
1590394572.449795,62
1590394572.451067,62
1590394572.452461,62
1590394572.453913,62
1590394572.455905,62
1590394572.457364,62
1590394572.458448,62
1590394572.460307,62
1590394572.461733,62
1590394572.463178,62
1590394572.464651,62
1590394572.466102,62
1590394572.468043,62
1590394572.469152,62
1590394572.470974,62
1590394572.472921,62
1590394572.474062,62
1590394572.475854,62
1590394572.477322,62
1590394572.478784,62
1590394572.480289,62
1590394572.481726,62
1590394572.482804,62
1590394572.483865,62
1590394572.485604,62
1590394572.487570,62
1590394572.488645,62
1590394572.490500,62
1590394572.492438,62
1590394572.493570,62
1590394572.494891,62
1590394572.496373,53
1590394572.497823,53
1590394572.499316,53
1590394572.500785,53
1590394572.502256,53
1590394572.504157,53
1590394572.506108,53
1590394572.508071,53
1590394572.509139,53
1590394572.510996,53
1590394572.512062,53
1590394572.513434,53
1590394572.514569,53
1590394572.515894,53
1590394572.517337,53
1590394572.518613,53
1590394572.519822,53
1590394572.521731,53
1590394572.523690,53
1590394572.525626,53
1590394572.526742,53
1590394572.528614,53
1590394572.530518,53
1590394572.531640,53
1590394572.533426,53
1590394572.535380,53
1590394572.536519,53
1590394572.537824,53
1590394572.539319,53
1590394572.540788,53
1590394572.542341,53
1590394572.543295,53
1590394572.545142,53
1590394572.546245,44
1590394572.547639,44
1590394572.549067,44
1590394572.550150,44
1590394572.551980,44
1590394572.553929,44
1590394572.555420,44
1590394572.556852,44
1590394572.558047,44
1590394572.563863,44
1590394572.563972,44
1590394572.564258,44
1590394572.564331,44
1590394572.564847,44
1590394572.566011,44
1590394572.567591,44
1590394572.568719,44
1590394572.570287,44
1590394572.571496,44
1590394572.573447,44
1590394572.574997,44
1590394572.576382,44
1590394572.578337,44
1590394572.580291,44
1590394572.582235,44
1590394572.583336,44
1590394572.585167,44
1590394572.587200,44
1590394572.588648,44
1590394572.590118,44
1590394572.591608,44
1590394572.592964,44
1590394572.594067,44
1590394572.595417,44
1590394572.596496,35
1590394572.597908,35
1590394572.598956,35
1590394572.600784,35
1590394572.601857,35
1590394572.603743,35
1590394572.605185,35
1590394572.606735,35
1590394572.608621,35
1590394572.609913,35
1590394572.611611,35
1590394572.613071,35
1590394572.614456,35
1590394572.615911,35
1590394572.617363,35
1590394572.618606,35
1590394572.620307,35
1590394572.621806,35
1590394572.623230,35
1590394572.625186,35
1590394572.626704,35
1590394572.628159,35
1590394572.629625,35
1590394572.631051,35
1590394572.632556,35
1590394572.633966,35
1590394572.635446,35
1590394572.636888,35
1590394572.638402,35
1590394572.640325,35
1590394572.641772,35
1590394572.643281,35
1590394572.645193,35
1590394572.646863,27
1590394572.648664,27
1590394572.650244,27
1590394572.652111,27
1590394572.653525,27
1590394572.654963,27
1590394572.656409,27
1590394572.657876,27
1590394572.659128,27
1590394572.660320,27
1590394572.661787,27
1590394572.663252,27
1590394572.664767,27
1590394572.666224,27
1590394572.667655,27
1590394572.669157,27
1590394572.670609,27
1590394572.672547,27
1590394572.673986,27
1590394572.675532,27
1590394572.676922,27
1590394572.678476,27
1590394572.680392,27
1590394572.681781,27
1590394572.684318,27
1590394572.684439,27
1590394572.688196,27
1590394572.688942,27
1590394572.690748,27
1590394572.692071,27
1590394572.693513,27
1590394572.694987,27
1590394572.696433,27
1590394572.698517,22
1590394572.700365,22
1590394572.702083,22
1590394572.703457,22
1590394572.705636,22
1590394572.706910,22
1590394572.710580,22
1590394572.710689,22
1590394572.712894,22
1590394572.712999,22
1590394572.713744,22
1590394572.715182,22
1590394572.716528,22
1590394572.718057,22
1590394572.720053,22
1590394572.721376,22
1590394572.722811,22
1590394572.724354,22
1590394572.725855,22
1590394572.727240,22
1590394572.728652,22
1590394572.730765,22
1590394572.732077,22
1590394572.733511,22
1590394572.736595,22
1590394572.737148,22
1590394572.738392,22
1590394572.739859,22
1590394572.741430,22
1590394572.743025,22
1590394572.744305,22
1590394572.745729,22
1590394572.747735,22
1590394572.750160,20
1590394572.751612,20
1590394572.753083,20
1590394572.754537,20
1590394572.755964,20
1590394572.758015,20
1590394572.759464,20
1590394572.760874,20
1590394572.762405,20
1590394572.763786,20
1590394572.765245,20
1590394572.766704,20
1590394572.768708,20
1590394572.770131,20
1590394572.771579,20
1590394572.773569,20
1590394572.775028,20
1590394572.776977,20
1590394572.778517,20
1590394572.779909,20
1590394572.781353,20
1590394572.783346,20
1590394572.785242,20
1590394572.787193,20
1590394572.789314,20
1590394572.790840,20
1590394572.794030,20
1590394572.794366,20
1590394572.795079,20
1590394572.796989,20
1590394572.798927,20
1590394572.800469,20
1590394572.801921,20
1590394572.803396,20
1590394572.804767,20
1590394572.806764,20
1590394572.808275,20
1590394572.809709,20
1590394572.811570,20
1590394572.812592,20
1590394572.814126,20
1590394572.815502,20
1590394572.817059,20
1590394572.818433,20
1590394572.820404,20
1590394572.822400,20
1590394572.824299,20
1590394572.825755,20
1590394572.827349,20
1590394572.829171,20
1590394572.831114,20
1590394572.833100,20
1590394572.835079,20
1590394572.836964,20
1590394572.840121,20
1590394572.840575,20
1590394572.841388,20
1590394572.842833,20
1590394572.844353,20
1590394572.845782,20
1590394572.847710,20
1590394572.849225,20
1590394572.851136,20
1590394572.853576,24
1590394572.855087,24
1590394572.856491,24
1590394572.857958,24
1590394572.859488,24
1590394572.861380,24
1590394572.862633,24
1590394572.863838,24
1590394572.865332,24
1590394572.866755,24
1590394572.868202,24
1590394572.869671,24
1590394572.871171,24
1590394572.872658,24
1590394572.874156,24
1590394572.876049,24
1590394572.877537,24
1590394572.879033,24
1590394572.880441,24
1590394572.881866,24
1590394572.883398,24
1590394572.884796,24
1590394572.886279,24
1590394572.887721,24
1590394572.889794,24
1590394572.891151,24
1590394572.892608,24
1590394572.893809,24
1590394572.895573,24
1590394572.897478,24
1590394572.899438,24
1590394572.900966,24
1590394572.902374,24
1590394572.904395,30
1590394572.906444,30
1590394572.908282,30
1590394572.909713,30
1590394572.911252,30
1590394572.912648,30
1590394572.914140,30
1590394572.915595,30
1590394572.917114,30
1590394572.918499,30
1590394572.919962,30
1590394572.922018,30
1590394572.923426,30
1590394572.924836,30
1590394572.926390,30
1590394572.927748,30
1590394572.929848,30
1590394572.931356,30
1590394572.932653,30
1590394572.934172,30
1590394572.935551,30
1590394572.937071,30
1590394572.938489,30
1590394572.940046,30
1590394572.941575,30
1590394572.943492,30
1590394572.951373,30
1590394572.952059,30
1590394572.952369,30
1590394572.953405,30
1590394572.953722,30
1590394572.954745,39
1590394572.956280,39
1590394572.957985,39
1590394572.959767,39
1590394572.960970,39
1590394572.963308,39
1590394572.964481,39
1590394572.965821,39
1590394572.967758,39
1590394572.969840,39
1590394572.971668,39
1590394572.973619,39
1590394572.975298,39
1590394572.976564,39
1590394572.978538,39
1590394572.980519,39
1590394572.982420,39
1590394572.983869,39
1590394572.985351,39
1590394572.987270,39
1590394572.989268,39
1590394572.990888,39
1590394572.992493,39
1590394572.993708,39
1590394572.996120,39
1590394572.997522,39
1590394572.999085,39
1590394573.000980,39
1590394573.002603,39
1590394573.003896,39
1590394573.005897,48
1590394573.006950,48
1590394573.008435,48
1590394573.010353,48
1590394573.011781,48
1590394573.013167,48
1590394573.014630,48
1590394573.016136,48
1590394573.017572,48
1590394573.019289,48
1590394573.020479,48
1590394573.022504,48
1590394573.023852,48
1590394573.025536,48
1590394573.026722,48
1590394573.027935,48
1590394573.029378,48
1590394573.031224,48
1590394573.032723,48
1590394573.034014,48
1590394573.035159,48
1590394573.037089,48
1590394573.038763,48
1590394573.039973,48
1590394573.041461,48
1590394573.042655,48
1590394573.044104,48
1590394573.045402,48
1590394573.046874,48
1590394573.048876,48
1590394573.050105,48
1590394573.051340,48
1590394573.052681,48
1590394573.054238,48
1590394573.055620,57
1590394573.057128,57
1590394573.059445,57
1590394573.060525,57
1590394573.064430,57
1590394573.065641,57
1590394573.066945,57
1590394573.068316,57
1590394573.070332,57
1590394573.071717,57
1590394573.073733,57
1590394573.075001,57
1590394573.076298,57
1590394573.077600,57
1590394573.079080,57
1590394573.080540,57
1590394573.082008,57
1590394573.083035,57
1590394573.084415,57
1590394573.085843,57
1590394573.087502,57
1590394573.088787,57
1590394573.090751,57
1590394573.093009,57
1590394573.094671,57
1590394573.096199,57
1590394573.097639,57
1590394573.099634,57
1590394573.101004,57
1590394573.102518,57
1590394573.103911,57
1590394573.106041,57
1590394573.106935,66
1590394573.108306,66
1590394573.110351,66
1590394573.112343,66
1590394573.114707,66
1590394573.116181,66
1590394573.117667,66
1590394573.119162,66
1590394573.121075,66
1590394573.122586,66
1590394573.123782,66
1590394573.124936,66
1590394573.126879,66
1590394573.128375,66
1590394573.129770,66
1590394573.131253,66
1590394573.132698,66
1590394573.134726,66
1590394573.136608,66
1590394573.138563,66
1590394573.140106,66
1590394573.141493,66
1590394573.142962,66
1590394573.144454,66
1590394573.146403,66
1590394573.148004,66
1590394573.149384,66
1590394573.151260,66
1590394573.153192,66
1590394573.155183,66
1590394573.157126,73
1590394573.159198,73
1590394573.160749,73
1590394573.162088,73
1590394573.164055,73
1590394573.165525,73
1590394573.166889,73
1590394573.168888,73
1590394573.170520,73
1590394573.172587,73
1590394573.173743,73
1590394573.175234,73
1590394573.176632,73
1590394573.178694,73
1590394573.180262,73
1590394573.181518,73
1590394573.183463,73
1590394573.184925,73
1590394573.186451,73
1590394573.188347,73
1590394573.190293,73
1590394573.192084,73
1590394573.193208,73
1590394573.194682,73
1590394573.196178,73
1590394573.197229,73
1590394573.198610,73
1590394573.200119,73
